"repository_url","age_days","forks","subscribers","stargazers","pull_requests","issues","comments","commits","contributors","followers"
https://api.github.com/repos/brianlmoon/GearmanManager,1639,125,40,464,47,62,6,114,16,38
https://api.github.com/repos/brianmario/mysql2,1622,274,71,1177,165,377,87,959,64,379
https://api.github.com/repos/briannesbitt/Carbon,730,174,120,1892,106,70,5,198,16,67
https://api.github.com/repos/brint/wordpress-cookbook,908,117,24,61,34,11,1,161,24,8
https://api.github.com/repos/bruce/ie_conditional_tag,1460,3,3,26,1,0,0,39,2,114
https://api.github.com/repos/brunob/geodiversite,696,2,2,1,9,16,1,295,3,27
https://api.github.com/repos/bryanwoods/autolink-js,1162,28,6,115,7,9,0,53,5,49
https://api.github.com/repos/bsadeh/scalastic,880,37,18,117,25,18,3,177,11,7
https://api.github.com/repos/bshaffer/oauth2-server-php-docs,420,27,4,41,13,30,0,89,11,146
https://api.github.com/repos/bsm/poseidon_cluster,237,7,8,9,2,2,0,42,1,11
https://api.github.com/repos/bsm/rsyc,167,1,3,0,2,0,0,6,1,11
https://api.github.com/repos/bsmt/wunderpy,628,21,7,52,14,30,0,204,9,19
https://api.github.com/repos/bstpierre/pelican-comments,711,3,1,8,3,0,0,8,2,2
https://api.github.com/repos/btford/angular-socket-io,560,97,39,517,41,38,5,54,13,1542
https://api.github.com/repos/btford/grunt-ddescribe-iit,433,9,3,5,7,4,2,19,3,1542
https://api.github.com/repos/BTLibrary/BTGlassScrollView,320,70,29,360,2,7,0,14,2,20
https://api.github.com/repos/buberdds/node-webkit-nedb-rest-angular,318,7,4,23,1,2,0,9,2,2
https://api.github.com/repos/budjb/grails-jersey-request-builder,350,4,4,5,9,13,0,118,5,2
https://api.github.com/repos/burhan/knet-client,972,12,2,6,7,3,0,25,6,22
https://api.github.com/repos/burnash/gspread,1011,122,71,737,36,128,1,222,16,29
https://api.github.com/repos/bustardcelly/caddis,197,6,3,55,1,5,0,68,1,54
https://api.github.com/repos/bwhiting/b2dLite,175,0,6,14,1,2,0,4,2,3
https://api.github.com/repos/bwind/rethinkengine,356,3,4,10,6,0,0,84,4,1
https://api.github.com/repos/bwrrp/slimdom.js,357,3,6,3,9,9,0,107,5,6
https://api.github.com/repos/bwvoss/forms.js,190,1,2,8,6,1,0,7,2,13
https://api.github.com/repos/cabo/excbor,226,1,1,1,2,0,0,10,1,24
https://api.github.com/repos/cabrilo/BitDbSession,177,1,1,3,1,1,0,16,2,2
https://api.github.com/repos/Caf131/com-doo-dah-app,167,1,1,0,15,41,0,97,2,2
https://api.github.com/repos/cainus/json-status,456,1,3,3,1,5,0,20,2,27
https://api.github.com/repos/caio1982/Lost-Photos-Found,682,9,10,101,6,4,2,110,4,15
https://api.github.com/repos/CakeDC/tags,1665,53,25,118,47,39,0,243,22,715
https://api.github.com/repos/calebd/CMDQueryStringSerialization,230,8,7,116,6,3,0,62,4,151
https://api.github.com/repos/calio/beanstalkd-nginx-module,1181,4,3,17,3,5,0,38,2,57
https://api.github.com/repos/calvinmetcalf/pouch-pres,168,0,1,0,1,0,0,101,6,161
https://api.github.com/repos/caphun/jquery.inlineedit,1698,54,4,117,17,8,2,23,10,10
https://api.github.com/repos/carenvaleria/reqwip,174,2,2,0,1,0,0,14,1,0
https://api.github.com/repos/carlcalderon/sublime-color-schemes,880,14,8,69,2,2,0,23,3,38
https://api.github.com/repos/carlhoerberg/rabbitmq_manager,917,3,1,3,2,1,0,13,2,35
https://api.github.com/repos/cburschka/cadence,249,2,2,3,6,113,0,433,2,1
https://api.github.com/repos/cebe/markdown,214,23,24,231,10,53,5,162,4,138
https://api.github.com/repos/ceejbot/opsbot,177,2,4,6,2,7,0,143,3,73
https://api.github.com/repos/Celc/jack-bower,435,3,1,11,1,10,7,45,2,14
https://api.github.com/repos/cesare/github-nyan,187,29,12,3,4,1,3,24,2,79
https://api.github.com/repos/cescoffier/puppet-play,1052,22,1,25,8,2,0,32,4,36
https://api.github.com/repos/ceys/jdml,174,1,4,1,2,0,0,32,3,2
https://api.github.com/repos/cfenollosa/bashblog,564,47,35,292,36,33,8,201,12,30
https://api.github.com/repos/cferdinandi/social-sharing,523,51,32,566,7,7,0,45,4,99
https://api.github.com/repos/cfjedimaster/ColdFusion-UI-the-Right-Way,230,18,37,59,41,29,0,107,7,271
https://api.github.com/repos/cgaspard/mantiskanban,678,9,10,11,2,38,1,317,5,4
https://api.github.com/repos/cgiffard/posix-syslog,550,1,2,0,1,0,0,4,1,99
https://api.github.com/repos/cgrand/enlive,2059,113,55,930,50,64,10,311,20,292
https://api.github.com/repos/Ch00k/openstack-smoke,174,2,1,0,1,0,0,12,1,2
https://api.github.com/repos/ChadCS/HSLBylawsAmendments2014,167,2,1,0,2,3,0,12,1,6
https://api.github.com/repos/chaitan94/cs258-iiti-group2,234,2,6,4,4,5,2,80,3,15
https://api.github.com/repos/chandramouleswaran/Wide,564,6,9,34,4,61,0,173,1,6
https://api.github.com/repos/ChaosEvoker/html-to-pdf,167,3,1,6,2,2,0,37,3,2
https://api.github.com/repos/chapmanb/bcbio-nextgen,579,65,36,128,146,440,128,2735,19,292
https://api.github.com/repos/charleyw/weChat-backend,279,11,8,28,2,0,0,78,3,4
https://api.github.com/repos/charosez/population-projections,180,1,1,0,1,0,0,3,2,47
https://api.github.com/repos/chazsconi/grails-google-oauth2,197,2,1,0,1,0,0,5,2,2
https://api.github.com/repos/Cheekio/botman,314,3,4,0,2,1,0,33,4,3
https://api.github.com/repos/cheggaaa/pb,643,28,10,351,15,9,2,68,11,11
https://api.github.com/repos/chenglou/grunt-huxley,335,4,1,14,3,2,2,39,3,89
https://api.github.com/repos/chenglou/node-huxley,376,26,8,167,7,66,2,204,3,89
https://api.github.com/repos/chessmasterhong/WaterEmblem,201,3,4,2,55,6,24,896,4,4
https://api.github.com/repos/cheunghy/cordova-plugin-ios-segue,166,1,1,0,2,0,0,13,3,3
https://api.github.com/repos/CHH/heroku-buildpack-php,539,152,18,218,52,108,13,417,8,136
https://api.github.com/repos/chicks/sugarcrm,1515,45,6,79,17,88,15,461,8,25
https://api.github.com/repos/chjj/marked,1142,595,162,4221,156,331,31,564,32,473
https://api.github.com/repos/chpapa/wids,488,6,2,0,30,2,0,209,7,4
https://api.github.com/repos/chris-morgan/rust-http,396,91,35,318,112,29,6,527,39,39
https://api.github.com/repos/chrisallenlane/cheat,405,148,93,1193,151,34,9,442,55,41
https://api.github.com/repos/chrisbanes/PhotoView,783,903,262,2189,45,172,19,252,11,2052
https://api.github.com/repos/chrisbussell/craglogger,173,1,1,0,4,0,0,119,2,0
https://api.github.com/repos/chrisdone/structured-haskell-mode,323,17,25,254,12,70,0,324,7,462
https://api.github.com/repos/chrisguitarguy/Logged-Out-Nonces,428,1,1,2,2,1,0,5,2,51
https://api.github.com/repos/chriskempson/base16-builder,733,123,16,249,151,29,4,383,58,257
https://api.github.com/repos/chrismaeda/DDLUtils-Groovy,295,1,1,0,3,0,0,7,2,0
https://api.github.com/repos/ChrisMissal/Formo,593,9,14,85,12,19,1,64,4,87
https://api.github.com/repos/chrisneave/FakeMinder,285,1,1,1,1,1,0,140,2,4
https://api.github.com/repos/chriso/klein.php,1253,135,71,1227,99,130,6,652,31,292
https://api.github.com/repos/chrissawer/The-Mutopia-Project,1070,21,14,39,321,164,0,1958,13,3
https://api.github.com/repos/christianblais/searchify,1030,6,0,23,4,6,0,46,3,9
https://api.github.com/repos/christianreotutar/Homework6,175,0,1,0,4,0,0,46,2,0
https://api.github.com/repos/christopho/solarus,941,66,40,243,113,503,282,6842,27,47
https://api.github.com/repos/chrisvana/repobuild,410,10,12,154,6,5,0,362,3,9
https://api.github.com/repos/chriswailes/RLTK,1016,17,19,282,17,14,2,290,11,13
https://api.github.com/repos/chronokings/huntercoin,302,17,9,21,70,9,0,751,60,3
https://api.github.com/repos/chuckhendo/project-quick-open,173,2,1,5,2,6,0,11,1,3
https://api.github.com/repos/chyingp/grunt-inline,389,13,2,28,16,16,0,74,5,33
https://api.github.com/repos/ciaranj/node-oauth,1686,331,57,1362,123,97,13,213,42,236
https://api.github.com/repos/cjheath/geoip,1932,51,20,384,21,26,5,135,18,50
https://api.github.com/repos/cjohansen/karma-browserifast,221,19,5,51,20,9,2,46,14,324
https://api.github.com/repos/cjohansen/Sinon.JS,1532,271,54,1585,233,329,47,924,93,324
https://api.github.com/repos/clagnut/webtypography,195,35,27,170,13,4,0,31,6,10
https://api.github.com/repos/clarete/hackernews.el,717,11,6,77,8,6,0,26,7,67
https://api.github.com/repos/clementfarabet/graphicsmagick,576,8,4,21,5,6,0,68,4,126
https://api.github.com/repos/ClemsonRSRG/RESOLVE,746,13,5,3,127,0,0,370,9,0
https://api.github.com/repos/ClemsonRSRG/RESOLVE-Workspace,627,9,3,0,35,0,0,87,5,0
https://api.github.com/repos/CliffordAnderson/campustour,209,4,4,1,5,3,0,76,4,16
https://api.github.com/repos/clinew/2048,169,9,1,7,10,2,0,13,2,10
https://api.github.com/repos/cloudinary/cloudinary_npm,808,10,7,45,8,17,2,138,7,28
https://api.github.com/repos/cloudinary/pycloudinary,858,30,12,42,21,18,3,174,13,28
https://api.github.com/repos/cloverstudio/Spika-Android,360,48,16,42,9,21,0,112,7,74
https://api.github.com/repos/clun/ff4j,443,13,4,35,11,8,1,140,4,1
https://api.github.com/repos/clutchski/coffeelint,1008,94,21,668,128,216,14,636,42,45
https://api.github.com/repos/cmdalbem/redetrabalhosinf,697,1,4,8,11,7,9,197,4,12
https://api.github.com/repos/cmheisel/kardboard,1194,17,3,27,19,162,1,841,5,43
https://api.github.com/repos/cmheisel/nose-xcover,1732,15,3,46,12,12,2,57,8,43
https://api.github.com/repos/cmoudy/mean-vagrant,403,28,9,70,5,5,0,7,4,1
https://api.github.com/repos/cmpitg/emacs-config,630,3,3,5,1,0,0,539,1,34
https://api.github.com/repos/cmpolis/scrollIt.js,428,81,22,303,12,23,0,32,5,20
https://api.github.com/repos/cmullaparthi/ibrowse,1907,121,29,313,48,72,12,114,27,35
https://api.github.com/repos/codalab/codalab,458,31,29,25,166,476,23,1414,15,4
https://api.github.com/repos/codeguy/php-the-right-way,794,1297,319,2888,303,130,26,491,132,861
https://api.github.com/repos/coderbyheart/ugrm-data,599,40,4,2,83,19,1,567,30,28
https://api.github.com/repos/ColeTownsend/coletownsend,193,1,3,5,15,5,0,235,2,30
https://api.github.com/repos/ColinEberhardt/PropertyCross-Site,460,2,2,0,6,3,0,54,3,262
https://api.github.com/repos/colinta/motion-firebase,509,7,2,20,2,6,0,78,3,150
https://api.github.com/repos/colinta/SublimeFileDiffs,979,43,11,230,17,43,1,94,9,150
https://api.github.com/repos/collectiveaccess/providence,846,43,22,24,127,19,17,2924,18,50
https://api.github.com/repos/colynb/gulp-swig,315,10,3,21,10,7,0,44,7,2
https://api.github.com/repos/commondream/featurette,944,3,1,11,4,3,0,35,3,77
https://api.github.com/repos/ConceptPending/proveit,199,6,7,25,4,2,0,35,3,7
https://api.github.com/repos/Constellation/escope,726,25,18,147,14,22,0,89,11,321
https://api.github.com/repos/Cook1fan/broadband,207,1,3,0,200,10,0,750,2,3
https://api.github.com/repos/cookiemon/Keksbot,204,1,1,1,2,0,0,5,3,4
https://api.github.com/repos/coomar2841/image-chooser-library,527,58,17,167,6,33,0,134,4,25
https://api.github.com/repos/cooper6581/dplay,458,1,1,0,1,0,0,30,1,5
https://api.github.com/repos/corbindavenport/nexus-tools,272,12,4,29,3,7,1,61,3,6
https://api.github.com/repos/cormier/glowing-bear,567,0,1,0,2,0,0,723,13,23
https://api.github.com/repos/CoryG89/export-dir,358,1,1,2,1,0,0,11,2,13
https://api.github.com/repos/cosmicwheels/jquery-checkradios,196,7,2,24,1,4,0,115,2,0
https://api.github.com/repos/coverify/vlang,237,5,2,7,32,0,0,124,2,3
https://api.github.com/repos/cparedes/opsview_rest,1091,12,3,8,7,0,0,33,2,25
https://api.github.com/repos/cparedis/OpenHydraulics,562,7,5,5,14,2,0,35,8,2
https://api.github.com/repos/cparratto/atomic-parsley-ruby,430,2,4,2,1,1,0,17,2,2
https://api.github.com/repos/CrazyPants/EnderIO,392,48,35,90,102,904,17,1495,27,35
https://api.github.com/repos/creativeaura/threesixty-slider,629,82,44,417,12,38,0,92,9,30
https://api.github.com/repos/creilly/sitzlabexpcontrol,569,2,2,2,4,0,4,221,3,7
https://api.github.com/repos/creinartz/mixins4sass,204,0,1,0,1,0,2,19,2,5
https://api.github.com/repos/creocoder/yii2-nested-set-behavior,491,14,12,49,10,14,0,66,3,46
https://api.github.com/repos/criege/test,1291,0,1,1,1,0,0,10,1,5
https://api.github.com/repos/Crisu83/yiistrap,588,192,77,281,121,150,11,380,17,210
https://api.github.com/repos/crossblaim/campfire-theme-for-colloquy,2344,16,1,30,5,4,0,25,3,39
https://api.github.com/repos/cryo28/sidekiq_status,748,27,7,93,12,16,0,75,9,9
https://api.github.com/repos/cscheid/rserve-js,542,12,11,22,10,9,0,16,4,56
https://api.github.com/repos/csete/gqrx,1411,89,58,285,43,154,7,933,20,91
https://api.github.com/repos/csswizardry/CSS-Guidelines,912,631,284,3374,18,13,4,77,8,1887
https://api.github.com/repos/cubiq/add-to-homescreen,1326,222,77,1063,57,53,0,34,6,573
https://api.github.com/repos/cubiq/iscroll,1375,1333,307,4432,188,601,68,46,6,573
https://api.github.com/repos/cvan/galaxy-api,268,0,1,0,0,0,0,447,12,39
https://api.github.com/repos/cwaldren/ur-dashboard-app,168,1,2,0,4,0,0,5,2,6
https://api.github.com/repos/cyassl/cyassl,1311,44,23,87,71,57,5,2142,16,11
https://api.github.com/repos/cyberdelia/statsd,934,10,1,40,5,2,0,34,4,119
https://api.github.com/repos/cybereality/Perception,588,50,46,137,27,16,5,395,16,11
https://api.github.com/repos/cyberhobo/ColumnFilterWidgets,1228,27,12,43,4,31,0,33,5,19
https://api.github.com/repos/cyberwoven/boilerplate,200,1,3,1,2,0,0,26,2,0
https://api.github.com/repos/Cybnate/Peercoin-tasks,170,2,2,1,3,5,2,16,2,0
https://api.github.com/repos/cyraxjoe/awake,1628,1,1,10,1,0,0,40,2,18
https://api.github.com/repos/D1maka/BattleCity,190,2,3,0,15,2,0,55,3,0
https://api.github.com/repos/DAHeath/GTMRS,207,2,3,1,2,0,0,41,3,1
https://api.github.com/repos/dahernan/goHystrix,273,1,2,9,4,13,10,65,2,16
https://api.github.com/repos/daleanthony/Uno,221,128,34,286,20,18,0,18,7,14
https://api.github.com/repos/dalelotts/angular-bootstrap-datetimepicker,420,73,17,180,36,56,3,89,8,5
https://api.github.com/repos/dalibormesaric/MonoCatering,300,1,3,0,24,0,0,27,2,5
https://api.github.com/repos/damianh/Nancy.MSOwinSecurity,407,0,1,0,0,0,0,45,2,57
https://api.github.com/repos/DanCooper/Ember-MM-New,493,6,7,7,8,0,0,86,4,13
https://api.github.com/repos/Dandielo/dtlTraders,481,9,5,8,24,20,11,353,7,4
https://api.github.com/repos/DandyDev/pelican-bootstrap3,389,114,24,121,94,32,0,217,23,28
https://api.github.com/repos/danesparza/MailChimp.NET,432,79,20,75,56,55,3,194,26,11
https://api.github.com/repos/dangil/iOS,385,0,1,0,8,0,0,3,1,1
https://api.github.com/repos/dangrossman/bootstrap-daterangepicker,749,926,241,3049,196,253,10,299,59,166
https://api.github.com/repos/danialfarid/angular-file-upload,412,357,90,1552,44,278,3,379,22,20
https://api.github.com/repos/danielbrodin/atom-project-manager,173,9,5,43,5,35,0,106,3,2
https://api.github.com/repos/danielcrenna/tweetsharp,1219,216,79,370,25,135,3,156,19,111
https://api.github.com/repos/danielgtaylor/nesh,524,7,4,55,7,16,0,59,3,77
https://api.github.com/repos/danielmcgraw/Jekyll-Base,1258,38,5,77,4,1,0,20,4,5
https://api.github.com/repos/danielmurphy/church-faker,226,2,1,5,4,0,0,6,2,12
https://api.github.com/repos/danielsimons1/impress-audio,452,4,3,17,1,1,0,11,1,0
https://api.github.com/repos/danielstjules/pho,332,7,12,93,7,7,1,148,6,51
https://api.github.com/repos/danielstocks/jQuery-Collapse,1595,129,28,508,17,54,0,210,3,80
https://api.github.com/repos/danielwerthen/eurounicorn,199,8,2,0,27,0,0,136,8,2
https://api.github.com/repos/dankurka/gwtphonegap,1075,26,11,48,40,3,0,230,9,47
https://api.github.com/repos/danmayer/churn,1730,27,5,193,14,38,0,168,14,44
https://api.github.com/repos/danmichaelo/mwtemplates,801,1,1,2,1,1,0,122,2,12
https://api.github.com/repos/dannynelson/frankie,216,1,1,7,2,0,0,160,2,44
https://api.github.com/repos/danslo/ApiImport,1038,27,16,100,7,14,0,34,6,102
https://api.github.com/repos/Dante38490/Log-Rpcs3,207,13,9,8,198,0,2,183,9,2
https://api.github.com/repos/danwilson/google-analytics-plugin,354,37,17,105,9,34,0,51,6,3
https://api.github.com/repos/darcyclarke/Front-end-Developer-Interview-Questions,942,1295,693,6942,150,24,15,356,92,406
https://api.github.com/repos/darioteixeira/ocaml-bitcoin,343,3,5,9,2,1,0,34,2,6
https://api.github.com/repos/DarkAvenger36/BallFollower,236,2,3,2,4,1,2,108,3,3
https://api.github.com/repos/Darkjeff/dolibarr_ventilation_compta,561,17,7,13,94,10,1,335,6,4
https://api.github.com/repos/darkMatterSound/Muse,170,1,1,0,2,0,0,8,2,1
https://api.github.com/repos/darkmatus/roleuserbridge,684,23,7,18,6,12,0,39,5,4
https://api.github.com/repos/daschwa/dotfiles,180,0,3,9,1,0,0,56,2,1
https://api.github.com/repos/daumdna/apis,1134,49,10,36,15,2,0,65,6,34
https://api.github.com/repos/davedevelopment/phpmig,1052,34,25,282,35,24,2,144,17,65
https://api.github.com/repos/DaveMDS/munin_dynamic_template,288,6,3,14,4,4,0,15,3,5
https://api.github.com/repos/davenamin/FitnessHealth,196,3,2,0,2,0,0,31,2,0
https://api.github.com/repos/davewongillies/facter-updates,468,1,1,0,1,0,0,7,3,14
https://api.github.com/repos/davibennun/laravel-push-notification,244,29,9,131,5,14,1,17,3,1
https://api.github.com/repos/david415/ansible-tor,171,3,4,15,2,2,0,36,3,34
https://api.github.com/repos/davidderaedt/annotate-extension,817,13,7,17,18,19,5,41,8,47
https://api.github.com/repos/DavidFarrell/DavidFarrell.github.io,168,1,1,0,1,0,0,14,2,2
https://api.github.com/repos/davidguttman/sassify,488,5,2,10,6,6,0,33,4,42
https://api.github.com/repos/DavoudTaghawiNejad/lmdss,245,2,2,0,5,0,0,160,2,1
https://api.github.com/repos/davydotcom/gorm-hook-test,168,1,1,0,1,0,0,2,1,20
https://api.github.com/repos/Dawenster/timeauction,261,3,3,1,2,11,0,932,3,20
https://api.github.com/repos/dbakker/vim-projectroot,673,5,2,17,5,3,0,20,5,1
https://api.github.com/repos/dbashford/mimosa-client-jade-static,552,5,1,2,4,6,0,27,4,46
https://api.github.com/repos/dbashford/mimosa-jade,248,3,1,0,3,1,4,12,2,46
https://api.github.com/repos/dbashford/skelmimosa,600,11,2,6,16,13,0,107,11,46
https://api.github.com/repos/dcjones/Gadfly.jl,763,74,47,384,77,353,26,581,35,59
https://api.github.com/repos/dcompiler/loca,179,4,2,3,8,1,0,40,2,2
https://api.github.com/repos/ddfreyne/cri,1174,7,3,39,12,26,0,256,7,128
https://api.github.com/repos/ddollar/heroku-buildpack-multi,955,234,31,390,18,19,0,29,7,504
https://api.github.com/repos/debanjan-basu/ISO8583_simulator,187,3,1,0,1,0,0,3,2,0
https://api.github.com/repos/decarbonization/RoundaboutKit,691,2,3,3,7,0,0,30,2,12
https://api.github.com/repos/decebals/wicket-dashboard,717,12,4,34,6,12,0,131,2,13
https://api.github.com/repos/deepak1556/gulp-browserify,265,31,12,112,35,40,13,161,14,92
https://api.github.com/repos/defnull/bottle,1896,473,189,2485,236,413,55,1381,96,322
https://api.github.com/repos/defunctzombie/synthetic-dom-events,554,2,2,16,3,4,0,26,2,363
https://api.github.com/repos/defunkt/jquery-pjax,1290,1086,440,9861,175,260,52,364,48,13558
https://api.github.com/repos/DelphinPETER/TranslationTools,506,10,3,3,41,5,4,153,5,4
https://api.github.com/repos/demianw/tract_querier,468,5,6,8,4,9,0,217,3,8
https://api.github.com/repos/DemonTPx/smashbattle,232,3,3,1,62,56,0,453,3,4
https://api.github.com/repos/denisaguilar/TimeSheet,174,1,4,4,1,15,3,35,2,3
https://api.github.com/repos/derekbrameyer/android-betterpickers,536,228,88,1034,29,87,0,154,6,79
https://api.github.com/repos/dergachev/chef_homesick_agent,699,1,1,3,1,1,0,7,2,52
https://api.github.com/repos/dersphere/2048-XBMC,168,0,1,1,2,0,0,13,1,48
https://api.github.com/repos/derwisch/paperMail,594,1,0,0,4,0,0,75,2,1
https://api.github.com/repos/desandro/masonry,1752,1275,372,6579,34,566,6,374,5,2442
https://api.github.com/repos/Desarc/ttm4115,228,1,1,0,1,0,0,81,2,4
https://api.github.com/repos/designatednerd/DNSSwipeableTableCell,189,21,10,138,3,6,0,35,3,7
https://api.github.com/repos/devacfr/capsicum,178,0,1,0,1,3,0,6,2,0
https://api.github.com/repos/devacfr/matcha,363,0,1,0,1,11,0,32,2,0
https://api.github.com/repos/devcamps/camps,1911,17,3,19,5,8,0,144,10,4
https://api.github.com/repos/DevCybran/Controllable-Mobs-API,483,12,4,5,4,1,0,41,2,0
https://api.github.com/repos/Devristo/phpws,630,61,20,108,12,32,1,141,7,5
https://api.github.com/repos/dg/dibi,1852,57,36,175,72,74,59,579,32,316
https://api.github.com/repos/dg/twitter-php,1678,69,40,218,16,23,2,85,11,316
https://api.github.com/repos/dgli/convolute,175,1,3,3,2,0,0,33,2,6
https://api.github.com/repos/dgoodwin/tito,1875,49,16,125,102,48,3,586,27,31
https://api.github.com/repos/dgrant/eyefiserver2,343,7,17,35,1,12,0,82,3,2
https://api.github.com/repos/DHrpcs3/rpcs3,674,194,231,1096,446,117,189,1708,37,72
https://api.github.com/repos/Diaoul/subliminal,1161,127,55,498,51,348,23,649,12,50
https://api.github.com/repos/diddipoeler/sportsmanagement,518,6,9,6,153,3,30,1964,6,11
https://api.github.com/repos/diditclear/flightstats-client-ruby,522,9,1,9,9,5,0,37,4,2
https://api.github.com/repos/Diego81/omnicontacts,915,129,21,364,34,75,1,139,22,11
https://api.github.com/repos/DigitalProducts/codeception-module-visualception,170,4,4,17,12,21,0,57,5,3
